testcase,testcase_id,source_format,target_format,phase,stage,run_idx,is_warmup,used_for_stats,dt_s,repeats,warmup
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_src_to_z88,3,False,True,1.271330300020054,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_src_to_z88,4,False,True,1.3413239000365138,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_z88_to_json,0,True,False,0.901000399957411,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_z88_to_json,1,False,True,0.8976384999696165,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_z88_to_json,2,False,True,0.8914317000308074,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_z88_to_json,3,False,True,0.8932171000051312,5,1
#19/WB-Housing.bdf,#19,nastran,abaqus,roundtrip,rt_z88_to_json,4,False,True,0.8943440000293776,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,src_to_target,0,True,False,1.5551294999895617,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,src_to_target,1,False,True,1.60016380000161,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,src_to_target,2,False,True,1.572428499988746,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,src_to_target,3,False,True,1.5623837999883108,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,src_to_target,4,False,True,1.5534533000318334,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_src_to_z88,0,True,False,2.195406200014986,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_src_to_z88,1,False,True,2.274168699979782,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_src_to_z88,2,False,True,2.3323357999906875,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_src_to_z88,3,False,True,2.320424900040962,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_src_to_z88,4,False,True,2.2246071999543346,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_z88_to_json,0,True,False,0.9299408000078984,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_z88_to_json,1,False,True,0.8985023000277579,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_z88_to_json,2,False,True,0.8919208000297658,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_z88_to_json,3,False,True,0.894828199991025,5,1
#19/WB-Housing.bdf,#19,nastran,ansys,roundtrip,rt_z88_to_json,4,False,True,0.9273623000481166,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,src_to_target,0,True,False,1.4248033000039868,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,src_to_target,1,False,True,1.4297280000173487,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,src_to_target,2,False,True,1.4364360999898054,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,src_to_target,3,False,True,1.4272096000495367,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,src_to_target,4,False,True,1.4740801000152715,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_src_to_z88,0,True,False,1.4547818999853916,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_src_to_z88,1,False,True,1.472576200030744,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_src_to_z88,2,False,True,1.463819699943997,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_src_to_z88,3,False,True,1.5343126999796368,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_src_to_z88,4,False,True,1.572046700050123,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_z88_to_json,0,True,False,1.0017392000299878,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_z88_to_json,1,False,True,0.9372253000037745,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_z88_to_json,2,False,True,0.961813899979461,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_z88_to_json,3,False,True,1.0223239999613725,5,1
#19/WB-Housing.bdf,#19,nastran,nastran,roundtrip,rt_z88_to_json,4,False,True,0.9063362000160851,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,src_to_target,0,True,False,1.4385366999777034,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,src_to_target,1,False,True,1.4380009000306018,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,src_to_target,2,False,True,1.5406402999651618,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,src_to_target,3,False,True,1.5657544000423513,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,src_to_target,4,False,True,1.5473162999842316,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_src_to_z88,0,True,False,1.3823477000114508,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_src_to_z88,1,False,True,1.3906503999605775,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_src_to_z88,2,False,True,1.2959170999820344,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_src_to_z88,3,False,True,1.315531199972611,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_src_to_z88,4,False,True,1.3760672000353225,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_z88_to_json,0,True,False,0.9062306000269018,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_z88_to_json,1,False,True,0.8993936000042595,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_z88_to_json,2,False,True,0.9371055000228807,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_z88_to_json,3,False,True,0.890822899993509,5,1
#19/WB-Housing.bdf,#19,nastran,z88,roundtrip,rt_z88_to_json,4,False,True,0.955996899981983,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_src_to_z88,0,True,False,3.6081438999972306,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_src_to_z88,1,False,True,3.648558899993077,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_src_to_z88,2,False,True,3.7372537000337616,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_src_to_z88,3,False,True,3.79182139999466,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_src_to_z88,4,False,True,3.7818225999944843,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_z88_to_json,0,True,False,2.7891195000265725,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_z88_to_json,1,False,True,2.7932976000010967,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_z88_to_json,2,False,True,2.8842716999934055,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_z88_to_json,3,False,True,2.788650200003758,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,REF,ref,ref_z88_to_json,4,False,True,2.786755599954631,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,src_to_target,0,True,False,2.565033000020776,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,src_to_target,1,False,True,2.661589899973478,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,src_to_target,2,False,True,2.533442600048147,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,src_to_target,3,False,True,2.5677196999895386,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,src_to_target,4,False,True,2.6464949999935925,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_src_to_z88,0,True,False,4.136484500020742,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_src_to_z88,1,False,True,4.097429999965243,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_src_to_z88,2,False,True,3.9234678000211716,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_src_to_z88,3,False,True,3.9294929000316188,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_src_to_z88,4,False,True,3.9366577999899164,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_z88_to_json,0,True,False,2.8139864000258967,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_z88_to_json,1,False,True,2.8010158000397496,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_z88_to_json,2,False,True,2.8134397999965586,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_z88_to_json,3,False,True,2.9112155999755487,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,abaqus,roundtrip,rt_z88_to_json,4,False,True,2.8165893999976106,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,src_to_target,0,True,False,4.100509399955627,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,src_to_target,1,False,True,4.201226299977861,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,src_to_target,2,False,True,4.178771500010043,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,src_to_target,3,False,True,4.065662099979818,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,src_to_target,4,False,True,4.227343900012784,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_src_to_z88,0,True,False,6.516695099999197,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_src_to_z88,1,False,True,6.596469300042372,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_src_to_z88,2,False,True,6.796712599985767,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_src_to_z88,3,False,True,6.5466758999973536,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_src_to_z88,4,False,True,6.548787500010803,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_z88_to_json,0,True,False,2.829127500008326,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_z88_to_json,1,False,True,2.798778399999719,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_z88_to_json,2,False,True,2.877332900010515,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_z88_to_json,3,False,True,2.92668540001614,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,ansys,roundtrip,rt_z88_to_json,4,False,True,2.8238953999825753,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,src_to_target,0,True,False,4.034836900013033,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,src_to_target,1,False,True,3.8919695999938995,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,src_to_target,2,False,True,4.212814200029243,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,src_to_target,3,False,True,4.020631399995182,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,src_to_target,4,False,True,3.9321858000475913,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_src_to_z88,0,True,False,4.981202099996153,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_src_to_z88,1,False,True,5.2660986999981105,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_src_to_z88,2,False,True,4.877187600010075,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_src_to_z88,3,False,True,4.9269813999999315,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_src_to_z88,4,False,True,4.891516299976502,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_z88_to_json,0,True,False,2.901786800008267,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_z88_to_json,1,False,True,2.9637699999730103,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_z88_to_json,2,False,True,2.8941035000025295,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_z88_to_json,3,False,True,2.8305696000461467,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,nastran,roundtrip,rt_z88_to_json,4,False,True,2.834348600008525,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,src_to_target,0,True,False,3.7942549000144936,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,src_to_target,1,False,True,3.8663152999943122,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,src_to_target,2,False,True,3.7079477999941446,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,src_to_target,3,False,True,3.6124037000117823,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,src_to_target,4,False,True,3.6940392999676988,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_src_to_z88,0,True,False,4.054960200039204,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_src_to_z88,1,False,True,4.045723200018983,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_src_to_z88,2,False,True,4.087384300015401,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_src_to_z88,3,False,True,4.29447889997391,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_src_to_z88,4,False,True,4.364270300022326,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_z88_to_json,0,True,False,2.866046799987089,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_z88_to_json,1,False,True,2.7908123999950476,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_z88_to_json,2,False,True,2.88962430000538,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_z88_to_json,3,False,True,2.849595899984706,5,1
#2/Makro_RLK_402_70_T2_21kN.inp,#2,abaqus,z88,roundtrip,rt_z88_to_json,4,False,True,2.811021699977573,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_src_to_z88,0,True,False,0.08943489997182041,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_src_to_z88,1,False,True,0.0825306000187993,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_src_to_z88,2,False,True,0.0861055999994278,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_src_to_z88,3,False,True,0.084647000010591,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_src_to_z88,4,False,True,0.083783800015226,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_z88_to_json,0,True,False,0.06413409998640418,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_z88_to_json,1,False,True,0.05650230002356693,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_z88_to_json,2,False,True,0.05687979998765513,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_z88_to_json,3,False,True,0.056415800005197525,5,1
#20/out.bdf,#20,nastran,REF,ref,ref_z88_to_json,4,False,True,0.060500399966258556,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,src_to_target,0,True,False,0.06900580000365153,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,src_to_target,1,False,True,0.0657706999918446,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,src_to_target,2,False,True,0.0657014999887906,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,src_to_target,3,False,True,0.06771979999030009,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,src_to_target,4,False,True,0.06636150000849739,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_src_to_z88,0,True,False,0.06708380003692582,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_src_to_z88,1,False,True,0.07058109994977713,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_src_to_z88,2,False,True,0.06995309999911115,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_src_to_z88,3,False,True,0.06825619994197041,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_src_to_z88,4,False,True,0.07245640002656728,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_z88_to_json,0,True,False,0.061521299998275936,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_z88_to_json,1,False,True,0.05683920002775267,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_z88_to_json,2,False,True,0.057555000006686896,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_z88_to_json,3,False,True,0.05916169995907694,5,1
#20/out.bdf,#20,nastran,abaqus,roundtrip,rt_z88_to_json,4,False,True,0.05882729997392744,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,src_to_target,0,True,False,0.0975351000088267,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,src_to_target,1,False,True,0.0952019999967888,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,src_to_target,2,False,True,0.0926319999853149,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,src_to_target,3,False,True,0.09352579998085275,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,src_to_target,4,False,True,0.09199220000300556,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_src_to_z88,0,True,False,0.09951349999755621,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_src_to_z88,1,False,True,0.09782699996139854,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_src_to_z88,2,False,True,0.09845230000792071,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_src_to_z88,3,False,True,0.10033159999875352,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_src_to_z88,4,False,True,0.09870100003900006,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_z88_to_json,0,True,False,0.062274100026115775,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_z88_to_json,1,False,True,0.05965419998392463,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_z88_to_json,2,False,True,0.056581900047603995,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_z88_to_json,3,False,True,0.059316699975170195,5,1
#20/out.bdf,#20,nastran,ansys,roundtrip,rt_z88_to_json,4,False,True,0.056369400001131,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,src_to_target,0,True,False,0.08726359996944666,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,src_to_target,1,False,True,0.08616599999368191,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,src_to_target,2,False,True,0.08612250001169741,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,src_to_target,3,False,True,0.08401150000281632,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,src_to_target,4,False,True,0.08229509997181594,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_src_to_z88,0,True,False,0.08450610004365444,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_src_to_z88,1,False,True,0.08450779999839142,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_src_to_z88,2,False,True,0.08206579997204244,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_src_to_z88,3,False,True,0.08670609997352585,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_src_to_z88,4,False,True,0.08273250004276633,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_z88_to_json,0,True,False,0.06324980000499636,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_z88_to_json,1,False,True,0.0581990999635309,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_z88_to_json,2,False,True,0.058817199955228716,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_z88_to_json,3,False,True,0.058585100050549954,5,1
#20/out.bdf,#20,nastran,nastran,roundtrip,rt_z88_to_json,4,False,True,0.0577960999798961,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,src_to_target,0,True,False,0.0842434000223875,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,src_to_target,1,False,True,0.08606449997751042,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,src_to_target,2,False,True,0.08502419997239485,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,src_to_target,3,False,True,0.08150740002747625,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,src_to_target,4,False,True,0.08273179997922853,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_src_to_z88,0,True,False,0.07446599996183068,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_src_to_z88,1,False,True,0.07249099999899045,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_src_to_z88,2,False,True,0.07328159996541217,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_src_to_z88,3,False,True,0.0706971000181511,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_src_to_z88,4,False,True,0.0687298999982886,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_z88_to_json,0,True,False,0.062303800019435585,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_z88_to_json,1,False,True,0.05693770002108067,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_z88_to_json,2,False,True,0.05796140001621097,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_z88_to_json,3,False,True,0.05902020004577935,5,1
#20/out.bdf,#20,nastran,z88,roundtrip,rt_z88_to_json,4,False,True,0.05676520004635677,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_src_to_z88,0,True,False,0.01757650001673028,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_src_to_z88,1,False,True,0.00981870002578944,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_src_to_z88,2,False,True,0.009586300002411008,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_src_to_z88,3,False,True,0.009687300014775246,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_src_to_z88,4,False,True,0.009801600011996925,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_z88_to_json,0,True,False,0.010016099957283586,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_z88_to_json,1,False,True,0.008895300037693232,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_z88_to_json,2,False,True,0.00913260004017502,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_z88_to_json,3,False,True,0.00900090002687648,5,1
#21/solid_bending.bdf,#21,nastran,REF,ref,ref_z88_to_json,4,False,True,0.008842900046147406,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,src_to_target,0,True,False,0.010722800041548908,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,src_to_target,1,False,True,0.010989799979142845,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,src_to_target,2,False,True,0.010787100007291883,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,src_to_target,3,False,True,0.011002200015354902,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,src_to_target,4,False,True,0.010163100028876215,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_src_to_z88,0,True,False,0.010628900025039911,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_src_to_z88,1,False,True,0.01131060003535822,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_src_to_z88,2,False,True,0.010247400030493736,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_src_to_z88,3,False,True,0.009909699962008744,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_src_to_z88,4,False,True,0.009978999965824187,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_z88_to_json,0,True,False,0.012646100018173456,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_z88_to_json,1,False,True,0.009907900006510317,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_z88_to_json,2,False,True,0.010473900008946657,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_z88_to_json,3,False,True,0.009373600012622774,5,1
#21/solid_bending.bdf,#21,nastran,abaqus,roundtrip,rt_z88_to_json,4,False,True,0.008773800043854862,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,src_to_target,0,True,False,0.011914299975614995,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,src_to_target,1,False,True,0.010814800043590367,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,src_to_target,2,False,True,0.010943500034045428,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,src_to_target,3,False,True,0.010948799957986921,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,src_to_target,4,False,True,0.011456399981398135,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_src_to_z88,0,True,False,0.0123668999876827,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_src_to_z88,1,False,True,0.011842799955047667,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_src_to_z88,2,False,True,0.011101900017820299,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_src_to_z88,3,False,True,0.012575000000651926,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_src_to_z88,4,False,True,0.011038800003007054,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_z88_to_json,0,True,False,0.012620900000911206,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_z88_to_json,1,False,True,0.011149499972816557,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_z88_to_json,2,False,True,0.010493400041013956,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_z88_to_json,3,False,True,0.01193730003433302,5,1
#21/solid_bending.bdf,#21,nastran,ansys,roundtrip,rt_z88_to_json,4,False,True,0.009997599991038442,5,1
